MountedCourseId,EnrollmentOption,Level,Semester,AcademicYear,ProgramId,AssignedBy,Date,CourseName,CourseCode,AssignedTo,Specialization,Category,Scoring,Credit,State,Deleted
4c8ccba2-27ab-417c-a214-335b28e082d6,REGULAR,200,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,SOFTWARE ENGINEERING,COMP 208,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
0ddcca05-6880-4e1b-8edc-9e2ce226245a,REGULAR,200,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,PROGRAMMING WITH VISUAL BASIC.NET,COMP 206,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
6609b978-12ad-43c5-9f55-cb8e4a782af5,REGULAR,200,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,NUMERICAL ANALYSIS AND COMPUTATION I,MATH 214,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
8e451521-2ab5-4820-8c26-08b22d68e76d,REGULAR,200,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ADVANCED DATABASE SYSTEM,COMP 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
88b3e0a8-1475-480e-bc8a-0f31d6c0fbb8,REGULAR,200,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,COMPUTER ORGANIZATION AND ARCHITECTURE,COMP 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
68bf1db1-a173-404e-b7a3-1390e621ada4,REGULAR,200,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,"SCIENCE, TECHNOLOGY , SOCIETY",UENR 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
f07b8de1-7d94-4057-8818-06164d949cad,REGULAR,200,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,FRENCH FOR GENERAL COMMUNICATION II,UENR 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
20839454-5178-4f1a-ad08-6a652c66f5c4,REGULAR,200,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,FRENCH FOR GENERAL COMMUNICATION II,UENR 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
3341c96d-d8a8-46c3-b5bb-8cbda07d9d2b,REGULAR,200,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,"SCIENCE, TECHNOLOGY , SOCIETY",UENR 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
169b01dd-60ac-4607-8837-c8a387a37f4f,REGULAR,200,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,SIGNALS AND SYSTEMS,ELNG 222,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
324ea9c9-2fbf-4d0d-b59e-47007b7dcde8,REGULAR,200,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,DIFFERENTIAL EQUATIONS AND APPLICATIONS,MATH 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
9f3b4603-3a73-4747-84c9-eebb3d3eb2b8,REGULAR,200,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ELECTRICAL MEASUREMENTS AND INSTRUMENTATION,ELNG 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
eddaaf74-ecee-4d41-b45e-65608f45d515,REGULAR,200,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ELECTROMAGNETIC FIELD THEORY,ELNG 208,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
05a82c80-d4e1-4392-9eba-aa317f6fb49b,REGULAR,200,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,MATLAB AND LAB VIEW FOR  ELECTRICAL  AND ELECTRONIC  ENGINEERING,ELNG 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
e6e75212-977a-4b96-9042-3c56f1b54fe9,REGULAR,200,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,SYNCHRONOUS MACHINES,ELNG 218,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
3418d1a1-3aa0-40c3-ad36-86042c366de6,REGULAR,100,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,PROGRAMMING WITH C++ [CONSOLE],COMP 104,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
4a4a5843-5b21-4a60-8d51-6c7e8cc146a0,REGULAR,100,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRO. TO COMPUTER SCIENCE,COMP 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
cb2d5a7c-5472-4d9f-a397-a6709e6a60d9,REGULAR,100,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRO. TO FRENCH II,UENR 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
e8076d6f-997c-45b7-ae35-a02a2a534186,REGULAR,100,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,COMPUTER ETHICS,INFT 104,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
50e65d6d-bd82-4692-b8f1-75f64659aa51,REGULAR,100,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,CALCULUS II,MATH 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
7f0809d2-7d15-4de5-8dbe-f05f5bc62739,REGULAR,100,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ACADEMIC WRITING AND COMMUNICATION SKILLS II,UENR 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
08295199-8ab2-4bc2-a3bd-81125eb605ac,REGULAR,100,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRO. TO DISCRETE MATHEMATICS,MATH 112,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
b3922100-c613-4327-affb-d0807c91a035,REGULAR,100,SEMESTER 2,2018/2019,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,LINEAR ALGEBRA FOR SCIENTIST,MATH 118,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
f7d56e77-8265-490e-a432-76975047dc80,REGULAR,100,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRO. TO FRENCH II,UENR 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
fbeed060-88d7-4de1-b754-d99cf2928008,REGULAR,100,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ENGINEERING MATHEMATICS II,MATH 114,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
aaa56b5c-e592-4714-bc99-aeea8d20db51,REGULAR,100,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,TRANSFORMERS AND ELECTROMECHANICAL ENERGY CONVERSION,ELNG 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
4aa1276e-4bc0-4bc4-ac83-a840c54438e3,REGULAR,100,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,GHANAIAN AND AFRICAN STUDIES,UENR 110,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
4e6cc0f4-f8e2-45fb-9961-1b5907b9f047,REGULAR,100,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,BASIC MECHANICS,MECH 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
bfb434d7-bea1-4493-950e-5977ac11845f,REGULAR,100,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,THERMODYNAMICS FOR ELECTRICAL ENG.,MECH 122,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
c26b1647-e576-4715-856d-2448f45a4f03,REGULAR,100,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ELECTRICAL ENGINEERING DRAWING,ELNG 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
d7353867-d2da-4fe2-a756-aceb98ef5ff6,REGULAR,100,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ACADEMIC WRITING AND COMMUNICATION SKILLS II,UENR 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
e30e06f0-9fcd-446e-b5f2-35c84c0fe851,REGULAR,100,SEMESTER 2,2018/2019,82,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ENGINEERING CHEMISTRY,EENG 152,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
06d34983-9927-41dd-bcbf-3de3394d297c,REGULAR,100,SEMESTER 2,2018/2019,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,BASIC ELECTRONICS,CENG 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
32747fd6-8e4b-45ec-8e6b-de8983f887f2,REGULAR,100,SEMESTER 2,2019/2020,97,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,PRINCIPLES OF ACCOUNTING,DSNR 114,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
c5d345c8-01c0-400d-9bc8-045c41dc57d2,REGULAR,100,SEMESTER 2,2018/2019,82,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,BASIC MECHANICS,MECH 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
33e2d8d4-46da-4582-b009-9ca9d53246f9,REGULAR,100,SEMESTER 2,2018/2019,90,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ORAL EXPRESSION II,ULLF 124,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,4,0,FALSE
d382fcb7-3c3f-4031-be35-e3a8830847bd,REGULAR,100,SEMESTER 2,2018/2019,90,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,GHANAIAN AND AFRICAN STUDIES,UENR 110,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
62ab298f-dfcf-42bb-9dd5-6be46ebe323a,REGULAR,100,SEMESTER 2,2018/2019,90,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRODUCTION TO SOCIOLOGY,ENTR 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
95fe1fa1-54f7-4106-b2e9-2da1d70bf455,REGULAR,100,SEMESTER 2,2018/2019,90,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,GRAMMAR II,ULLF 126,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
6a95a67b-bfc3-4aba-8b6e-75db581bc01b,REGULAR,100,SEMESTER 2,2018/2019,90,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,LISTENING COMPREHENSION II,ULLF 120,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
d689db76-fb65-4a15-a0f2-ab8cca57af53,REGULAR,100,SEMESTER 2,2018/2019,90,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRO. TO ESSAY WRITING II,ULLF 154,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
2ad7582b-7421-44ba-89d8-56028c8612e7,REGULAR,100,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,MATERIALS SCIENCE AND ENGINEERING,MECH 152,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
a8ce3c8e-1665-48b8-8a26-97faecad2c8e,REGULAR,100,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,BASIC ELECTRONICS,CENG 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
5836461a-645e-4652-a4e1-ae7c818ab179,REGULAR,100,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ENGINEERING MATHEMATICS II,MATH 114,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
7daa972b-e298-46be-a03f-47e3890b83a5,REGULAR,100,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,BASIC AGRICULTURE,AENG 152,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
b21d9811-1b8d-41b2-9955-59ead3923b14,REGULAR,100,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRODUCTION TO COMPUTER AIDED DESIGN II,MECH 162,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
c97309d8-349e-44dc-a4a0-e3a387752fd0,REGULAR,100,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,STATICS,MECH 182,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
f7dba1c5-b6b6-46b9-b342-d34a1f6f9d17,REGULAR,100,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,GHANAIAN AND AFRICAN STUDIES,UENR 110,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
977e1fc0-261a-4d00-a5e2-52835b5831e1,REGULAR,100,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ACADEMIC WRITING AND COMMUNICATION SKILLS II,UENR 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
17bc51b6-9e40-48fc-824b-af79cb617dc7,REGULAR,100,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRO. TO FRENCH II,UENR 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
7664bc79-7b29-47a8-a4ad-9431f63e24ec,REGULAR,300,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,STRENGTH OF MATERIALS II,MECH 302,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
eda235d5-4b3c-43c9-8f40-8fe4c662fcaa,REGULAR,300,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,RESEARCH METHODS,MECH 324,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
0372e535-371f-485f-a536-531ce9d9d2da,REGULAR,300,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ENERGY SYSTEMS AND MANAGEMENT ON FARMS,AENG 312,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
132baa29-267c-4116-afe8-2aa250565e7b,REGULAR,300,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,FARM POWER AND MACHINERY,AENG 306,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
2ed3b1a1-69f7-40a7-b0f6-957d9c6db06d,REGULAR,300,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,HEAT TRANSFER,MECH 322,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
147a824e-d7de-40a4-8334-bc2be5520809,REGULAR,300,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,HYDROLOGY AND WATER RESOURCES MANAGEMENT,AENG 310,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
130e4405-4245-4137-9630-5d2ed2e89d10,REGULAR,200,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,FRENCH FOR GENERAL COMMUNICATION II,UENR 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
1413a650-d864-49bc-9500-02e89db808e0,REGULAR,200,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,DIFFERENTIAL EQUATIONS AND APPLICATIONS,MATH 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
4e0a7967-88c0-4233-ab97-2747e8c959f3,REGULAR,200,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,PRINCIPLES OF LAND SURVEYING,AENG 262,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
c30d1229-bb8f-497a-af2b-09a4a6019d45,REGULAR,200,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,THERMODYNAMICS I,MECH 274,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
f4a203ac-6a72-4da1-b22e-a84ec594db23,REGULAR,200,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,SOIL MECHANICS,AENG 274,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
425ceb2f-b8ee-4bed-a810-82aa0bfccd93,REGULAR,200,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ELECTRICAL ENGINEERING MACHINES,ELNG 212,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
1390f066-8c84-4338-a6a1-18fbe8b4f6a0,REGULAR,200,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,MECHANICAL ENGINEERING LABORATORY II,MECH 212,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,1,0,FALSE
7d3c484d-5569-42a7-af3a-e70308d8a17a,REGULAR,200,SEMESTER 2,2018/2019,80,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,MECHANISMS SYNTHESIS AND ANALYSIS I,MECH 284,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
367c8dcc-2c54-4213-85cc-e09c3a081b67,REGULAR,200,SEMESTER 2,2019/2020,77,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,"SCIENCE, TECHNOLOGY , SOCIETY",UENR 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
6a9c3c3c-d34c-4fce-9a40-fe382c701d73,REGULAR,200,SEMESTER 2,2019/2020,77,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,RESERVOIR PETROPHYSICS,PENG 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
bb1ed828-c3df-4626-93f2-88b4c326a433,REGULAR,200,SEMESTER 2,2019/2020,77,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,PETROLEUM GEOLOGY,PENG 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
23f2cb40-4196-43b0-aeb5-7bd144b66332,REGULAR,100,SEMESTER 2,2018/2019,82,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ENGINEERING GRAPHICS,EENG 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
16bb3bba-d951-4b67-ae4a-8cca2c489e24,REGULAR,100,SEMESTER 2,2019/2020,97,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ACADEMIC WRITING AND COMMUNICATION SKILLS II,UENR 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
d73df232-89e4-42c7-9db5-a9296710b5a0,REGULAR,100,SEMESTER 1,2020/2021,78,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRO. TO ENVIRONMENTAL STUDIES,SENG 101,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
97ddcc2c-c5cf-444a-ab9f-603d4856f750,REGULAR,100,SEMESTER 1,2020/2021,78,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,APPLIED ELECTRICITY,ELNG 103,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
60905cd8-651b-4ac3-8488-c21b67d86503,REGULAR,100,SEMESTER 1,2020/2021,78,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ACADEMIC WRITING AND COMMUNICATION SKILLS,UENR 101,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
2469d7e5-7464-4ecf-99ca-2823d1de088e,REGULAR,100,SEMESTER 1,2020/2021,78,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRO. TO FRENCH I,UENR 105,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
f8d7c191-f1ec-4909-9c22-44e24aa626ee,REGULAR,100,SEMESTER 1,2020/2021,78,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INFORMATION LITERACY AND COMPUTER TECHNOLOGY,UENR 103,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
3066b1a9-073f-479a-aeb3-130a8b400a83,REGULAR,100,SEMESTER 1,2020/2021,78,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ENERGY PROJECT I,RENG 151,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
122c9fdf-68bb-42f8-91e0-1617452e8c09,REGULAR,100,SEMESTER 1,2020/2021,78,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ENGINEERING MATHEMATICS I,MATH 109,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
e1d48bc9-7e2b-4051-9eac-c89adbc08e8f,REGULAR,100,SEMESTER 1,2020/2021,78,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRODUCTION TO ENERGY CONVERSION SYSTEM,RENG 161,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
e394b085-8543-4f13-b76b-2ae48494c8ab,REGULAR,100,SEMESTER 2,2015/2016,77,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,BASIC MECHANICS,MECH 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
425ea483-565a-4c32-b952-08f9c2f0cb5c,REGULAR,100,SEMESTER 2,2015/2016,77,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ENGINEERING DRAWING,MECH 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
12a71d21-b4b4-4cb4-bfe3-cb0fd2e4999e,REGULAR,100,SEMESTER 2,2015/2016,77,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,COMPUTER PROGRAMMING FOR ENGINEERS,EENG 208,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
09cc47c8-3b30-45f6-9b8f-3ed3bcd38dc1,REGULAR,100,SEMESTER 2,2015/2016,77,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,GHANAIAN AND AFRICAN STUDIES,UENR 110,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
c518b45f-a927-430e-94b9-2e2c2e56aed6,REGULAR,100,SEMESTER 2,2015/2016,77,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ENGINEERING MATHEMATICS II,MATH 114,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
616396bc-f231-460e-8649-fa119138e222,REGULAR,100,SEMESTER 2,2015/2016,77,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,ENGINEERING MATERIALS AND CHEMISTRY,PENG 104,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
6b255e9e-aab8-4b04-aa63-97c2616bb2e3,REGULAR,100,SEMESTER 2,2015/2016,77,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:53,INTRO. TO FRENCH II,UENR 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
