CourseId,Code,CourseName,Credit,DepartmentId,State
18fa1e04-8595-4b17-b1d0-32c33d713bdd,AGRB 200,BRAND AND SALES MANAGEMENT,3,2b6d6a25-74e1-47dd-afa2-003b0aa16a8d,0
e103eb98-c8b2-4b42-b475-be5d299ae83d,ANIM 408,FORAGE PRODUCTION AND UTILIZATION,3,a7c29c89-dd1d-40c6-be0d-02a2c199b9ef,0
b857706d-09fd-479d-b384-23e48d628421,CCSD 104,INTRODUCTION TO DEVELOPMENT THEORY,3,f02e2d9e-c6b9-4eb9-8fd7-7a15aec4e309,0
699075e4-63d0-4265-ac45-f7489e965644,CENG 411,COMPUTER ARCHITECTURE,3,e622dee5-3782-41e1-a27d-851698d9b6dd,0
99b4685d-1e4a-475d-8b10-ed33e81d16b3,COMP 103,INTRO. TO INFORMATION TECHNOLOGY,2,1afc1f41-25a3-45ce-baee-f7ebdf16d06f,0
8a445e08-2997-4a32-81cf-d671080d04fc,COMP 414,DISTRIBUTED SYSTEMS,3,1afc1f41-25a3-45ce-baee-f7ebdf16d06f,0
0c950e68-93ee-4f63-8eb8-048a5a0127f4,DAGR 113,FOOD SECURITY AND SUSTAINABLE AGRICULTURAL PLANNING,2,a7c29c89-dd1d-40c6-be0d-02a2c199b9ef,0
33d152f0-905c-46c8-8db8-97c997b5c70a,DEEE 104,ELECTRICAL ENGINEERING DRAWING,3,e622dee5-3782-41e1-a27d-851698d9b6dd,0
7c3bdc38-686c-4a37-9dad-a22ec77970fd,DHSM 101,INTRODUCTION TO HOSPITALITY MANAGEMENT,3,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
5a1358d2-7cba-4a62-96c9-bd6b517e004a,DSNR 124,RESEARCH METHODS,2,1aff6a7f-d77e-4ce8-b4d5-4340b9b342aa,0
69b45bd9-b3d4-42c0-b4c2-2a47bf1122af,EENG 316,INDUSTRIAL AND HAZARDOUS WASTE MANAGEMENT,3,9008f136-79dd-4c9a-9cd6-60146c3e4b60,0
76b58ecf-9276-4827-a16d-06d4e34da112,ELNG 305,CLASSICAL CONTROL SYSTEMS,3,e622dee5-3782-41e1-a27d-851698d9b6dd,0
357af657-da25-4db1-afe8-82a5b2bb1b0e,ENTR 206,INTRODUCTION TO RENEWABLE ENERGY SYSTEMS,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
1dac77c2-cca3-4379-bb2a-6db4d414c737,ETWD 409,PARK AND ZOO MANAGEMENT,2,,0
884aafc0-ab75-45ce-9869-33df523a33b3,ETWD 412,BIODIVERSITY AND ENVIRONMENTAL CONFLICT MANAGEMENT,2,,0
c748c1e7-87e7-4322-97d6-52bfea8ee3c3,ETWD 413,APPLIED SYSTEMATICS II,3,,0
7a982254-d7c7-433d-bc13-46bd7d3b1463,ETWD 414,TOURISM DESTINATION AND RESORT MANAGEMENT,2,,0
aca1164e-0cd5-4706-b0c8-56ada4395baa,ETWD 415,HUMAN RESOURCE MANAGEMENT,2,,0
9ddace23-2652-41f5-8ace-d8d0e9f2faa0,ETWD 417,VISITOR PLANNING AND CUSTOMER SERVICE,2,,0
38681108-b7a1-420c-bb82-c322d169004c,ETWD 419,MARKETING AND RESEARCH IN ECOTOURISM,2,,0
1900761d-5653-4799-add4-7a389d6654dd,FAQU 301,FISH TAXONOMY AND SYSTEMATICS,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
5829c0bb-0448-4cb3-be4b-b49ea458e3b1,FAQU 303,FISH BIOLOGY,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
ba10a172-0888-4ef9-a0bf-1758eec495d4,FAQU 305,AQUATIC ECOLOGY,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
68b125b4-5c4e-4096-a5e3-84047f30e2aa,FAQU 307,PRINCIPLES AND PRACTICES OF AQUACULTURE,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
2cf458f7-1963-4e10-b0a5-87f891219c47,FAQU 309,FISHERIES SCIENCE,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
2e7a720c-67fe-4f2b-a86b-89dca8a8468d,FAQU 311,FISHERIES ECONOMICS,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
f2bccf1e-6003-44e0-aa5c-4725f6ee629f,FAQU 313,FISHING TECHNOLOGY,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
25fe2cab-3ac5-47b6-8162-711d8a88a0c7,FAQU 401,AQUACULTURE ENGINEERING AND PRACTICE,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
83fb8f66-10fd-4a11-95b0-fc2a0317232c,FAQU 402,FISH GENETICS AND BIOTECHNOLOGY,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
907e88ce-dee6-49d7-b315-1bf82b6add7b,FAQU 403,MOLLUSCS AND CRUSTACEAN CULTURE,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
51ad0599-863a-4558-8220-be07f3d4df97,FAQU 404,FISHERIES AND AQUACULTURE EXTENSION,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
fefe694c-cd36-4591-9833-257ed9b45f6d,FAQU 405,FISH DISEASE AND MANAGEMENT,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
caa7765b-f2ec-4f60-9d90-941df9fc1d12,FAQU 406,FISH NUTRITION AND FEED TECHNOLOGY,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
b56377b1-4514-4486-8168-916fad33eb2f,FAQU 407,AQUACULTURE ECONOMICS AND FARM MGT.,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
8ce2f60e-a116-4e5e-8d6d-689595b2c544,FAQU 408,AQUACULTURE AND ENVIRONMENT,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
6fb97bd3-09a6-4289-bff7-ef500e9196ce,FAQU 409,FISH PROCESSING TECHNOLOGY AND QUALITY CONTROL,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
4bbe1cd0-2d57-4b04-be8d-1ef94a419b31,FAQU 411,COASTAL MANAGEMENT,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
40307de2-2b03-4e7e-8187-22b96410a260,FAQU 412,FISHERIES MANAGEMENT,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
f9c50209-43c1-4416-b1e2-ab3574f3497e,FAQU 414,FISH STOCK ASSESSMENT,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
f92fff7d-3df6-446a-bb98-9299d56dda0b,FIDM 101,FIRE SCIENCE I,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
6571643b-e136-49a6-84a5-09224d717d03,FIDM 102,FIRE SCIENCE II,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
16e7f78a-851d-4084-a0f1-03b2f96ae43a,FIDM 103,URBAN PLANNING AND MANAGEMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
8c592ac0-a5a2-4ffe-b049-3ab49f192644,FIDM 104,COMMUNITY FIRE SAFETY,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
7452696a-6a15-4802-9e59-3691b82ea973,FIDM 105,INTRO. TO OPERATIONAL FIRE FIGHTING I,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
88d910fb-44c8-4da4-b77b-80762a7a7f8b,ENTR 207,ENTREPRENEURIAL FINANCE,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
d011b439-a9df-4415-a75a-b017b6badc62,ENTR 208,BUSINESS COMMUNICATIONS,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
69ec74ba-4102-427c-8ad6-6c66305a242a,ENTR 209,QUANTITATIVE METHODS FOR BUSINESS MANAGEMENT,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
34cf8dd8-d34c-46c5-a606-03da6b52fcc8,ENTR 210,MANAGEMENT AND ORGANIZATIONAL BEHAVIOUR,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
b163022f-a97b-4aaf-8159-3bde99cbb7f1,ENTR 300,ENTREPRENEURSHIP PRACTICUM AND INTERNSHIP I,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
e1e2f2c7-9795-4ccd-bf22-1258c45aa685,ENTR 301,OPERATIONS MANAGEMENT,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
40bd4d78-f8b9-41c9-b7c8-802c161490bf,ENTR 302,RISK MANAGEMENT IN BUSINESS,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
3f4b07c3-4e97-4153-b490-35367e481211,ENTR 303,FAMILY BUSINESS MANAGEMENT,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
c5fe2384-e8d0-4a5f-bd93-7d0379927bc2,ENTR 304,ECONOMY OF GHANA,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
da70e2d0-bde5-44c5-8975-57e0bd1d283a,ENTR 305,SOCIAL RESPONSIBILITY AND ETHICS,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
9addbc6d-7d15-4c09-bef8-f64165003840,ENTR 306,SUSTAINABLE ENERGY AND ENTREPRENEURSHIP,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
8635baeb-49f1-460e-95cc-1155a9cef077,ENTR 307,PRINCIPLES AND PRACTICES OF TAXATION,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
06a55d7f-1e43-428c-a529-3497dd1ca528,ENTR 308,SMALL BUSINESS MANAGEMENT,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
cb6308f5-bb5c-49af-a384-ec7dfc7faadb,ENTR 312,BUSINESS PLANNING,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
4445e51e-c78a-413f-8cc4-4491ac72569b,ENTR 314,PERSPECTIVES OF CLIMATE CHANGE,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
9aeaa0a9-57f5-46fc-aee4-ce267b0b6f40,ENTR 316,INTERNATIONAL MARKETING,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
68647807-9f81-4878-a133-824852c8b8eb,ENTR 400,RESEARCH PROJECT,6,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
3a4ac830-50af-42f6-baf3-489642b67f2f,ENTR 401,STRATEGIC MANAGEMENT AND BUSINESS POLICY,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
d9e6b47c-d661-4706-a0f9-d92f8846c310,ENTR 402,INTRODUCTION TO COST AND MANAGEMENT ACCOUNTING,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
1d14989d-1207-49b8-9200-83c5a83a6771,ENTR 403,ENTREPRENEURSHIP PRACTICUM,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
ff8d397b-8f36-47d0-8210-6348952fadc2,ENTR 404,SOCIAL ENTREPRENEURSHIP,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
8dbab3dc-faf5-4ab6-9217-5e992a11b8e4,ENTR 405,MANAGING BUSINESS GROWTH,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
1b10d8aa-a6de-4eb9-9627-bb3270b19de8,ENTR 406,ENVIRONMENTAL POLICY,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
f5927795-ceaf-4378-a194-52154f59e5fb,ENTR 407,CORPORATE ENTREPRENEURSHIP,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
4ab6c423-a59e-4923-90b7-4ca7a4f26b4a,ENTR 408,SUPPLY CHAIN MANAGEMENT,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
f2092e86-fee6-4ed5-ab5f-49d66605b5c2,ENTR 409,ENERGY MARKETS AND POLICY,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
b5394f33-a4b9-48ea-8b5f-6a2d6b13fd6d,ENTR 411,VALUE CHAIN DEVELOPMENT,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
2b1058c2-a162-4493-9f2b-5e79f66c6863,ENTR 413,CORPORATE LAW AND GOVERNANCE,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
3aa0971e-ed97-4e8f-8460-f2e5d66f9ad5,ENTR 414,INTEGRATED MARKETING COMMUNICATION,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
2691cc73-9d0a-4d25-9941-d8d908403d0e,ENTR 416,LABOUR RELATIONS AND CONFLICT MANAGEMENT,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
7c859a39-9023-4258-b236-3306cf165255,ENTR 418,TOTAL QUALITY MANAGEMENT,3,7f3ccd2b-fdf0-4bba-bc37-6989de4b6be7,0
409e2035-be7e-4428-83f2-7c11e1cfa8fc,ETWD 309,ECO-INTERPRETATION,3,,0
82ff0f32-9fc0-435e-8c14-f11e69e4b94b,ETWD 311,GAME RANCHING AND DOMESTICATION,2,,0
f2c74b33-c501-48be-8d65-bcc4b028a3a1,ETWD 313,APPLIED SYSTEMATICS,3,,0
4f6b412f-aad6-434e-a1e3-3aa930b0ed85,ETWD 315,LAND USE PLANNING,2,,0
267d2739-a7ec-4572-adc2-7ce0820e67f3,ETWD 317,TRAVEL AND TOURISM MANAGEMENT,3,,0
1e3e5f51-9245-4f3f-ace6-806c87bcd47c,ETWD 319,NATURAL AND CULTURAL HERITAGE OF GHANA,2,,0
81480a8f-500a-41c9-ab52-21926ed64358,ETWD 321,ECOTOURISM PRINCIPLES AND GUIDELINES,2,,0
744f9558-c9ee-428e-986e-b8d5ce8c2975,ETWD 401,WILDLIFE HABITAT MANAGEMENT TECHNIQUES,3,,0
3f10d119-6d7a-4e69-8eba-66068fe60577,ETWD 402,RANGELAND PLANTS AND IMPROVEMENT,3,,0
1b937fac-30af-42ef-893e-b7ecf8edcd44,ETWD 403,ORNITHOLOGY AND HERPETOLOGY,3,,0
6c5c861c-f542-4ce6-8cf0-ec967b14ca53,ETWD 404,WILDLIFE UTILISATION AND TAXIDERMY,2,,0
f2eb988e-87a5-4865-b1be-6b6e72ca347f,ETWD 408,WILDLIFE POPULATION DYNAMICS AND ANALYSIS,3,,0
18ccae9c-6034-43ca-8947-b762b440eb8d,FIDM 106,INTRODUCTION TO HAZARDS AND DISASTERS,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
595e196c-0e64-4c40-8021-2e61b4f11ac3,FIDM 107,GEOGRAPHIC INFORMATION SYSTEMS (GIS) FOR DISASTER MONITORING,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
3f7c1d66-5909-476a-ab03-7b7e25b98bac,FIDM 108,FOREST ECOLOGY,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
bd81f5af-ffce-4076-af21-34f451c0634a,FIDM 109,EMERGENCY PLANNING AND FIRST AID,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
37991883-0b1b-48a5-b46c-f55bc7fe5e05,FIDM 112,FIRE AND SAFETY BUILDING DESIGN,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
bcd17a7d-6c39-4577-9b43-f24291e32064,FIDM 114,FIRE AND DISASTER INVESTIGATION,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
c5fb47f1-8413-48fe-b2cc-a0be31161eea,FIDM 116,OCCUPATIONAL HEALTH AND SAFETY MANAGEMENT,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
e1203827-ce9f-4a7a-ae3b-0eafdda5e5b3,FIDM 118,HUMAN RESOURCE MANAGEMENT AND PRACTICES,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
9fad52f4-0565-4f80-89d1-4425d9b8ee09,FIDM 201,INTROTRODUCTION TO OPERATIONAL FIRE FIGHTING I,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
13b097f6-0301-4bb9-a672-5257d4f5590d,FIDM 202,INTRODUCTION TO OPERATIONAL FIRE FIGHTING,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
422bb3fe-a080-4186-814a-8ee2a37fdc2f,FIDM 203,GEOGRAPHIC INFORMATION SYSYTEMS (GIS) FOR DISASTER MANAGEMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
f8881f10-d33d-4b5d-a681-5ee9874dc2e8,FIDM 204,GEOGRAPHIC INFORMATION SYSTEM (GIS) FOR DISASTER MONITORING II,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
e61540b5-d488-471f-a43d-8adf63457b3e,FIDM 205,EMERGENCY PLANNING AND FIRST AID,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
7a808ca8-a233-44ac-909a-bdf8abab70ba,FIDM 206,DECISION SUPPORT SYSTEMS FOR DISASTER MONITORING,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
5d8ad702-9989-4aae-8ee7-19ef70076608,FIDM 207,URBAN PLANNING AND MANAGEMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
80651d90-e92d-4c00-9364-d5c57e97ab1a,FIDM 208,FIRE AND DISASTER INVESTIGATION,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
79fefc2a-70c3-4e40-9757-74dce39499ef,FIDM 210,SEMINAR,1,4523cb65-2c38-4252-bed9-6babbe41b434,0
eea4998b-1ebe-40e6-bef4-9144b72f3efd,FIDM 211,DECISION SUPPORT SYSTEMS FOR DISASTER MONITORING,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
ed45f4c9-24d3-4f29-a87a-1eb23e8b9735,FIDM 212,BUSH FIRE MANAGEMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
8d4c7cfb-cb60-455c-a6fb-7894c7f073f0,FIDM 213,WILDFIRES MANAGEMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
1db5ebc3-10ce-4306-97c3-ad7f7616bf03,FIDM 214,HEALTH AND SAFETY MANAGEMENT,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
40546055-1787-451a-a478-02a0addc26d6,FIDM 215,FIRE AND HAZARDS FORECASTING,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
a22cb652-ed07-46b7-bf4f-aa12c4078c4e,FIDM 217,OPERATIONAL FIRE FIGHTING II,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
526fa3a3-eb11-4685-b5a5-3b012199e453,FIDM 219,FIRE SAFETY BUILDING DESIGN II,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
dd0e4601-c2f7-41d6-81d7-825455dbdd7c,FIDM 301,DISASTER MITIGATION AND EMERGENCY MANAGEMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
7850719b-030b-4221-9d80-7a70f1f6a55b,FIDM 303,RISKS ASSESSMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
cf2baeb7-f8b4-440f-b7f1-1abcd42034bf,FIDM 305,FIRE AND HAZARDS FORECASTING,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
136b717d-9c62-48d1-b892-08b292ff404b,FIDM 307,REAL-TIME MONITORING OF FIRES AND DISASTERS,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
0aef956d-17f5-45c7-a117-6cf871aa5a22,FIDM 309,MOBILE TECHNOLOGY FOR DISASTERS CONTROL,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
251b5e9f-543f-4633-b341-baa42f5f0cd7,FIDM 401,SAFETY IN OIL AND GAS FIELDS,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
371d8f47-b02a-44b9-adcf-91e84185ed17,FIDM 402,MANAGEMENT OF FIRES,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
6d6946bb-86d7-4932-a682-add821b1666c,FIDM 403,FIRE PREVENTION AND HYDRAULICS AND WATER SUPPLY ANALYSIS,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
675e67ef-c0d5-4e01-adc1-e267fe86436b,FIDM 404,EMERGENCY MANAGEMENT,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
e91e399f-7eaa-4585-97c3-c4874a83563a,FIDM 405,FIRES IN BUILT ENVIRONMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
181f1b08-9423-4a26-b921-bba1817653c6,FIDM 406,FIRE PREVENTION TECHNOLOGY,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
bc65e398-15ff-42ad-af9d-5288755b9e5a,FIDM 407,DROUGHT MANAGEMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
1744b358-2968-4a0e-8c56-5a57969a7b83,FIDM 408,FIRE AND ARSON INVESTIGATION,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
ce35801c-1f8d-4085-86c2-d468134582a9,FIDM 409,FLOODING CONTROL AND MANAGEMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
55042c7f-7c94-4630-84d2-2115ea426c66,FIDM 411,ENVIRONMENTAL IMPACT ASSESSMENT,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
d60c1124-b65a-4bdc-8de1-16d0c80646ff,FIDM 412,EMERGENCY MEDICINE,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
0663ec0f-3210-401e-840a-1df9e291d900,FIDM 414,FIRE PREVENTION HYDRAULICS AND WATER SUPPLY ANALYSIS,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
e4321d9b-3e0c-4ad4-b336-9d554ff35b75,FIDM 416,FIRE AND DISASTER EDUCATION,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
639e1de5-2c78-48a7-b289-6afc019f7e6d,FIDM 418,EARTHQUAKES PREPAREDNESS,2,4523cb65-2c38-4252-bed9-6babbe41b434,0
abae7f0d-608b-4bf9-9426-1a34feb86a86,FIDM 422,FIRE AND HAZARD INVESTIGATIONS,3,4523cb65-2c38-4252-bed9-6babbe41b434,0
1857828f-8843-499f-8769-c95f53cfe5d4,FORE 301,FOREST ECOLOGY AND NATURAL FOREST SILVICULTURE,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
e2bd4ba0-3c73-4f6c-8dcc-3152971d85a9,FORE 303,NURSERY MANAGEMENT AND PLANTATION SILVICULTURE,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
40992360-65cb-4a74-b4f9-5bfab2f2e693,FORE 309,SMALL-SCALE WOODLAND MANAGEMENT,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
d04f8aa2-2926-46cb-ab40-b3fed861c232,FORE 311,TIMBER PROCUREMENT,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
19442c19-8af2-456b-bf5f-cbbf18b2eb71,FORE 313,ENVIRONMENTAL INTERPRETATION,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
4c9060d0-34a7-4584-a723-af1aba1d4e84,FORE 401,SPATIAL ANALYSIS FOR NATURAL RESOURCES MANAGEMENT,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
7b2a43d4-3bb3-4d91-8408-4c41d867e469,FORE 402,"NATURAL RESOURCE POLICY, LEGISLATION AND PUBLIC RELATIONS",3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
72bad56e-a17d-4328-9653-e8467766ad81,FORE 404,BUSINESS MANGEMENT AND ADMINISTRATION FOR NATURAL RESOURCE MANAGERS,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
4cbeed51-9185-4605-b70c-9628a25bd8f8,FORE 405,FOREST SOILS AND HYDROLOGY,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
39243c11-8947-499b-a6ab-ce06707ce15a,FORE 408,FOREST HARVESTING AND MARKETING,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
8d56623b-6efd-4a08-a765-18630991a514,FORE 409,FOREST RESOURCE MANAGEMENT,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
b5ab0e5a-54af-4f6b-a5bf-b0833fdb65db,FORE 411,FOREST AND TREE PEST MANAGEMENT,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
173edc50-3640-4c08-abdd-61d64723b13f,FORE 412,FOREST MEASUREMENT AND INVENTORY,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
013fc714-1cf6-40d4-be6c-bc8f3a27835f,FORE 413,WETLANDS MANAGEMENT AND CONSERVATION,3,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
2f570f87-57ef-4362-8d36-3c06828006e9,FORE414,CONTEMPORARY ISSUES IN FOREST RESOURCE MGT,2,b633c2c0-2e2e-4799-82af-5517a2057bf5,0
04e8d3fe-1433-4dd5-aee9-087b03caa73b,HORT 301,PLANT PROPAGATION,3,a7c29c89-dd1d-40c6-be0d-02a2c199b9ef,0
160d46a6-168f-4da2-a2a6-878ef36df942,HORT 303,URBAN FORESTRY MANAGEMENT AND ARBORICULTURE,3,a7c29c89-dd1d-40c6-be0d-02a2c199b9ef,0
461c1445-1c57-46e4-95c7-997c7e80557a,HORT 401,ORNAMENTAL PLANTS AND UTILIZATION,3,a7c29c89-dd1d-40c6-be0d-02a2c199b9ef,0
dd4f4c93-dfbf-4170-8eb2-5259b69c5654,HORT 402,LANDSCAPE DESIGN AND MANAGEMENT,3,a7c29c89-dd1d-40c6-be0d-02a2c199b9ef,0
2916eb9f-9f92-4efe-81c5-2b291081f6d1,HORT 404,"FRUIT CROP PRODUCTION, POSTHARVEST MANAGEMENT AND UTILIZATION.",3,a7c29c89-dd1d-40c6-be0d-02a2c199b9ef,0
5fef7569-af29-44ef-ad47-105e5401f4b6,HORT 406,"VEGETABLE CROP PRODUCTION, POSTHARVEST MANAGEMENT AND UTILIZATION.",3,a7c29c89-dd1d-40c6-be0d-02a2c199b9ef,0
e08a3de8-bc3a-4d94-ac3b-ff48d61cc7f7,HORT 408,PROCESSING OF FRUIT AND VEGETABLE CROPS,3,a7c29c89-dd1d-40c6-be0d-02a2c199b9ef,0
9d6ad3b3-dcba-46c1-99bf-cb51a0358675,HORT 414,RESEARCH PROJECT,6,a7c29c89-dd1d-40c6-be0d-02a2c199b9ef,0
1874af3a-47d5-4aae-a0f7-16779e40aca1,HSPM 101,INTRODUCTION TO HOSPITALITY AND TOURISM,2,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
88108394-1b07-47e6-b93d-46d76d34b06f,HSPM 102,FUNDAMENTALS OF FOOD SCIENCE AND TECHNOLOGY,3,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
e1f05bea-3a8b-4b39-92c9-56dd6b51d8af,HSPM 103,INTRODUCTION TO FOOD SCIENCE AND TECHNOLOGY,2,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
87063f56-6bed-47c8-971d-a2361a4bd5ad,HSPM 104,HOSPITALITY OPERATIONS MANAGEMENT,2,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
e39d0355-e105-4b36-802b-c868341ffcc9,HSPM 105,NUTRITION AND HEALTH,3,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
1ba13e68-80b1-4123-87b3-2df8f50c6d17,HSPM 106,CULNARY OPERATIONS 1,3,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
57c9c467-2e15-47cb-84a0-81a3219f4811,HSPM 108,RESTAURANT AND FOOD SERVICE OPERATIONS 1,3,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
36ec3e51-0bc9-4d41-bb78-80efa072048c,HSPM 110,"SANITATION, HEALTH AND SAFETY",2,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
79c364d8-3e8d-4039-a980-d0a18eb9d245,HSPM 200,INDUSTRIAL ATTACHMENT I,2,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
b33aaa3f-9ad0-4ce2-95f7-d1c11d8a68ca,HSPM 202,CULINARY MANAGEMENT I,3,188b6061-d1fc-4197-be5d-fe593ad7eee6,0
